Race,Sex,Ethnicity,County,Count,Age,Year
NHOPI,Male,Not Hispanic,97,13,4,2024
NHOPI,Female,Not Hispanic,97,5,4,2024
TOM,Male,Not Hispanic,97,930,4,2024
TOM,Female,Not Hispanic,97,858,4,2024
White,Male,Hispanic,97,8699,4,2024
White,Female,Hispanic,97,8045,4,2024
Black,Male,Hispanic,97,359,4,2024
Black,Female,Hispanic,97,334,4,2024
AIAN,Male,Hispanic,97,295,4,2024
AIAN,Female,Hispanic,97,315,4,2024
Asian,Male,Hispanic,97,122,4,2024
Asian,Female,Hispanic,97,75,4,2024
NHOPI,Male,Hispanic,97,12,4,2024
NHOPI,Female,Hispanic,97,19,4,2024
TOM,Male,Hispanic,97,321,4,2024
TOM,Female,Hispanic,97,226,4,2024
White,Male,Not Hispanic,97,13650,5,2024
White,Female,Not Hispanic,97,10638,5,2024
Black,Male,Not Hispanic,97,2223,5,2024
Black,Female,Not Hispanic,97,1769,5,2024
AIAN,Male,Not Hispanic,97,63,5,2024
AIAN,Female,Not Hispanic,97,33,5,2024
Asian,Male,Not Hispanic,97,1965,5,2024
Asian,Female,Not Hispanic,97,1796,5,2024
NHOPI,Male,Not Hispanic,97,14,5,2024
NHOPI,Female,Not Hispanic,97,20,5,2024
TOM,Male,Not Hispanic,97,889,5,2024
TOM,Female,Not Hispanic,97,698,5,2024
White,Male,Hispanic,97,7919,5,2024
White,Female,Hispanic,97,7551,5,2024
Black,Male,Hispanic,97,284,5,2024
Black,Female,Hispanic,97,261,5,2024
AIAN,Male,Hispanic,97,347,5,2024
AIAN,Female,Hispanic,97,348,5,2024
Asian,Male,Hispanic,97,149,5,2024
Asian,Female,Hispanic,97,109,5,2024
NHOPI,Male,Hispanic,97,10,5,2024
NHOPI,Female,Hispanic,97,14,5,2024
TOM,Male,Hispanic,97,195,5,2024
TOM,Female,Hispanic,97,184,5,2024
White,Male,Not Hispanic,97,10040,6,2024
White,Female,Not Hispanic,97,8514,6,2024
Black,Male,Not Hispanic,97,1781,6,2024
Black,Female,Not Hispanic,97,1708,6,2024
AIAN,Male,Not Hispanic,97,30,6,2024
AIAN,Female,Not Hispanic,97,31,6,2024
Asian,Male,Not Hispanic,97,1535,6,2024
Asian,Female,Not Hispanic,97,1882,6,2024
NHOPI,Male,Not Hispanic,97,8,6,2024
NHOPI,Female,Not Hispanic,97,7,6,2024
TOM,Male,Not Hispanic,97,558,6,2024
TOM,Female,Not Hispanic,97,457,6,2024
White,Male,Hispanic,97,6650,6,2024
White,Female,Hispanic,97,6155,6,2024
Black,Male,Hispanic,97,202,6,2024
Black,Female,Hispanic,97,214,6,2024
AIAN,Male,Hispanic,97,496,6,2024
AIAN,Female,Hispanic,97,400,6,2024
Asian,Male,Hispanic,97,83,6,2024
Asian,Female,Hispanic,97,108,6,2024
NHOPI,Male,Hispanic,97,17,6,2024
NHOPI,Female,Hispanic,97,12,6,2024
TOM,Male,Hispanic,97,151,6,2024
TOM,Female,Hispanic,97,161,6,2024
White,Male,Not Hispanic,97,10097,7,2024
White,Female,Not Hispanic,97,9431,7,2024
Black,Male,Not Hispanic,97,1898,7,2024
Black,Female,Not Hispanic,97,1914,7,2024
AIAN,Male,Not Hispanic,97,44,7,2024
AIAN,Female,Not Hispanic,97,51,7,2024
Asian,Male,Not Hispanic,97,2136,7,2024
Asian,Female,Not Hispanic,97,2463,7,2024
NHOPI,Male,Not Hispanic,97,12,7,2024
NHOPI,Female,Not Hispanic,97,6,7,2024
TOM,Male,Not Hispanic,97,378,7,2024
TOM,Female,Not Hispanic,97,383,7,2024
White,Male,Hispanic,97,5793,7,2024
White,Female,Hispanic,97,5622,7,2024
Black,Male,Hispanic,97,217,7,2024
Black,Female,Hispanic,97,191,7,2024
AIAN,Male,Hispanic,97,310,7,2024
AIAN,Female,Hispanic,97,384,7,2024
Asian,Male,Hispanic,97,49,7,2024
Asian,Female,Hispanic,97,44,7,2024
NHOPI,Male,Hispanic,97,13,7,2024
NHOPI,Female,Hispanic,97,15,7,2024
TOM,Male,Hispanic,97,119,7,2024
TOM,Female,Hispanic,97,127,7,2024
White,Male,Not Hispanic,97,11798,8,2024
White,Female,Not Hispanic,97,11447,8,2024
Black,Male,Not Hispanic,97,1741,8,2024
Black,Female,Not Hispanic,97,1819,8,2024
AIAN,Male,Not Hispanic,97,47,8,2024
AIAN,Female,Not Hispanic,97,34,8,2024
Asian,Male,Not Hispanic,97,2889,8,2024
Asian,Female,Not Hispanic,97,3248,8,2024
NHOPI,Male,Not Hispanic,97,13,8,2024
NHOPI,Female,Not Hispanic,97,11,8,2024
TOM,Male,Not Hispanic,97,266,8,2024
TOM,Female,Not Hispanic,97,276,8,2024
White,Male,Hispanic,97,5558,8,2024
White,Female,Hispanic,97,5185,8,2024
Black,Male,Hispanic,97,155,8,2024
Black,Female,Hispanic,97,181,8,2024
AIAN,Male,Hispanic,97,195,8,2024
AIAN,Female,Hispanic,97,198,8,2024
Asian,Male,Hispanic,97,71,8,2024
Asian,Female,Hispanic,97,55,8,2024
NHOPI,Male,Hispanic,97,20,8,2024
NHOPI,Female,Hispanic,97,13,8,2024
TOM,Male,Hispanic,97,91,8,2024
TOM,Female,Hispanic,97,103,8,2024
White,Male,Not Hispanic,97,12589,9,2024
White,Female,Not Hispanic,97,12542,9,2024
Black,Male,Not Hispanic,97,1508,9,2024
Black,Female,Not Hispanic,97,1610,9,2024
AIAN,Male,Not Hispanic,97,32,9,2024
AIAN,Female,Not Hispanic,97,31,9,2024
Asian,Male,Not Hispanic,97,3544,9,2024
Asian,Female,Not Hispanic,97,3511,9,2024
NHOPI,Male,Not Hispanic,97,14,9,2024
NHOPI,Female,Not Hispanic,97,14,9,2024
TOM,Male,Not Hispanic,97,296,9,2024
TOM,Female,Not Hispanic,97,272,9,2024
White,Male,Hispanic,97,5836,9,2024
White,Female,Hispanic,97,5179,9,2024
Black,Male,Hispanic,97,130,9,2024
Black,Female,Hispanic,97,186,9,2024
AIAN,Male,Hispanic,97,209,9,2024
AIAN,Female,Hispanic,97,173,9,2024
Asian,Male,Hispanic,97,61,9,2024
Asian,Female,Hispanic,97,40,9,2024
NHOPI,Male,Hispanic,97,26,9,2024
NHOPI,Female,Hispanic,97,20,9,2024
TOM,Male,Hispanic,97,82,9,2024
TOM,Female,Hispanic,97,101,9,2024
White,Male,Not Hispanic,97,12349,10,2024
White,Female,Not Hispanic,97,12317,10,2024
Black,Male,Not Hispanic,97,1311,10,2024
Black,Female,Not Hispanic,97,1468,10,2024
AIAN,Male,Not Hispanic,97,36,10,2024
AIAN,Female,Not Hispanic,97,30,10,2024
Asian,Male,Not Hispanic,97,3129,10,2024
Asian,Female,Not Hispanic,97,3038,10,2024
NHOPI,Male,Not Hispanic,97,13,10,2024
NHOPI,Female,Not Hispanic,97,11,10,2024
TOM,Male,Not Hispanic,97,210,10,2024
TOM,Female,Not Hispanic,97,234,10,2024
White,Male,Hispanic,97,5716,10,2024
White,Female,Hispanic,97,5327,10,2024
Black,Male,Hispanic,97,108,10,2024
Black,Female,Hispanic,97,162,10,2024
AIAN,Male,Hispanic,97,218,10,2024
AIAN,Female,Hispanic,97,224,10,2024
Asian,Male,Hispanic,97,67,10,2024
Asian,Female,Hispanic,97,67,10,2024
NHOPI,Male,Hispanic,97,11,10,2024
NHOPI,Female,Hispanic,97,5,10,2024
TOM,Male,Hispanic,97,82,10,2024
TOM,Female,Hispanic,97,103,10,2024
White,Male,Not Hispanic,97,13430,11,2024
White,Female,Not Hispanic,97,13373,11,2024
Black,Male,Not Hispanic,97,1273,11,2024
Black,Female,Not Hispanic,97,1407,11,2024
AIAN,Male,Not Hispanic,97,37,11,2024
AIAN,Female,Not Hispanic,97,34,11,2024
Asian,Male,Not Hispanic,97,2568,11,2024
Asian,Female,Not Hispanic,97,2630,11,2024
NHOPI,Male,Not Hispanic,97,13,11,2024
NHOPI,Female,Not Hispanic,97,10,11,2024
TOM,Male,Not Hispanic,97,188,11,2024
TOM,Female,Not Hispanic,97,248,11,2024
White,Male,Hispanic,97,5415,11,2024
White,Female,Hispanic,97,4991,11,2024
Black,Male,Hispanic,97,119,11,2024
Black,Female,Hispanic,97,146,11,2024
AIAN,Male,Hispanic,97,189,11,2024
AIAN,Female,Hispanic,97,189,11,2024
Asian,Male,Hispanic,97,46,11,2024
Asian,Female,Hispanic,97,76,11,2024
NHOPI,Male,Hispanic,97,11,11,2024
NHOPI,Female,Hispanic,97,13,11,2024
TOM,Male,Hispanic,97,87,11,2024
TOM,Female,Hispanic,97,61,11,2024
White,Male,Not Hispanic,97,15012,12,2024
White,Female,Not Hispanic,97,14952,12,2024
Black,Male,Not Hispanic,97,1281,12,2024
Black,Female,Not Hispanic,97,1419,12,2024
AIAN,Male,Not Hispanic,97,18,12,2024
AIAN,Female,Not Hispanic,97,33,12,2024
Asian,Male,Not Hispanic,97,1886,12,2024
Asian,Female,Not Hispanic,97,2019,12,2024
NHOPI,Male,Not Hispanic,97,5,12,2024
NHOPI,Female,Not Hispanic,97,8,12,2024
TOM,Male,Not Hispanic,97,180,12,2024
TOM,Female,Not Hispanic,97,208,12,2024
White,Male,Hispanic,97,4539,12,2024
White,Female,Hispanic,97,4020,12,2024
Black,Male,Hispanic,97,91,12,2024
Black,Female,Hispanic,97,81,12,2024
AIAN,Male,Hispanic,97,208,12,2024
AIAN,Female,Hispanic,97,228,12,2024
Asian,Male,Hispanic,97,41,12,2024
Asian,Female,Hispanic,97,29,12,2024
NHOPI,Male,Hispanic,97,10,12,2024
NHOPI,Female,Hispanic,97,8,12,2024
TOM,Male,Hispanic,97,66,12,2024
TOM,Female,Hispanic,97,70,12,2024
White,Male,Not Hispanic,97,16104,13,2024
White,Female,Not Hispanic,97,16690,13,2024
Black,Male,Not Hispanic,97,1378,13,2024
Black,Female,Not Hispanic,97,1421,13,2024
AIAN,Male,Not Hispanic,97,35,13,2024
AIAN,Female,Not Hispanic,97,34,13,2024
Asian,Male,Not Hispanic,97,1539,13,2024
Asian,Female,Not Hispanic,97,1788,13,2024
NHOPI,Male,Not Hispanic,97,8,13,2024
NHOPI,Female,Not Hispanic,97,11,13,2024
TOM,Male,Not Hispanic,97,136,13,2024
TOM,Female,Not Hispanic,97,159,13,2024
White,Male,Hispanic,97,3342,13,2024
White,Female,Hispanic,97,3065,13,2024
Black,Male,Hispanic,97,105,13,2024
Black,Female,Hispanic,97,81,13,2024
AIAN,Male,Hispanic,97,129,13,2024
AIAN,Female,Hispanic,97,110,13,2024
Asian,Male,Hispanic,97,23,13,2024
Asian,Female,Hispanic,97,28,13,2024
NHOPI,Male,Hispanic,97,7,13,2024
NHOPI,Female,Hispanic,97,17,13,2024
TOM,Male,Hispanic,97,42,13,2024
TOM,Female,Hispanic,97,45,13,2024
White,Male,Not Hispanic,97,14882,14,2024
White,Female,Not Hispanic,97,15481,14,2024
Black,Male,Not Hispanic,97,1154,14,2024
Black,Female,Not Hispanic,97,1253,14,2024
AIAN,Male,Not Hispanic,97,18,14,2024
AIAN,Female,Not Hispanic,97,17,14,2024
Asian,Male,Not Hispanic,97,1249,14,2024
Asian,Female,Not Hispanic,97,1443,14,2024
NHOPI,Male,Not Hispanic,97,6,14,2024
NHOPI,Female,Not Hispanic,97,15,14,2024
TOM,Male,Not Hispanic,97,104,14,2024
TOM,Female,Not Hispanic,97,117,14,2024
White,Male,Hispanic,97,2238,14,2024
White,Female,Hispanic,97,2126,14,2024
Black,Male,Hispanic,97,53,14,2024
Black,Female,Hispanic,97,47,14,2024
AIAN,Male,Hispanic,97,105,14,2024
AIAN,Female,Hispanic,97,76,14,2024
Asian,Male,Hispanic,97,13,14,2024
Asian,Female,Hispanic,97,19,14,2024
NHOPI,Male,Hispanic,97,5,14,2024
NHOPI,Female,Hispanic,97,5,14,2024
TOM,Male,Hispanic,97,30,14,2024
TOM,Female,Hispanic,97,37,14,2024
White,Male,Not Hispanic,97,11541,15,2024
White,Female,Not Hispanic,97,12738,15,2024
Black,Male,Not Hispanic,97,719,15,2024
Black,Female,Not Hispanic,97,902,15,2024
AIAN,Male,Not Hispanic,97,25,15,2024
AIAN,Female,Not Hispanic,97,32,15,2024
Asian,Male,Not Hispanic,97,920,15,2024
Asian,Female,Not Hispanic,97,1271,15,2024
NHOPI,Male,Not Hispanic,97,7,15,2024
NHOPI,Female,Not Hispanic,97,3,15,2024
TOM,Male,Not Hispanic,97,70,15,2024
TOM,Female,Not Hispanic,97,80,15,2024
White,Male,Hispanic,97,1399,15,2024
White,Female,Hispanic,97,1439,15,2024
Black,Male,Hispanic,97,24,15,2024
Black,Female,Hispanic,97,40,15,2024
AIAN,Male,Hispanic,97,54,15,2024
AIAN,Female,Hispanic,97,47,15,2024
Asian,Male,Hispanic,97,11,15,2024
Asian,Female,Hispanic,97,7,15,2024
NHOPI,Male,Hispanic,97,6,15,2024
NHOPI,Female,Hispanic,97,4,15,2024
TOM,Male,Hispanic,97,34,15,2024
TOM,Female,Hispanic,97,14,15,2024
White,Male,Not Hispanic,97,8448,16,2024
White,Female,Not Hispanic,97,9782,16,2024
Black,Male,Not Hispanic,97,423,16,2024
Black,Female,Not Hispanic,97,574,16,2024
AIAN,Male,Not Hispanic,97,16,16,2024
AIAN,Female,Not Hispanic,97,16,16,2024
Asian,Male,Not Hispanic,97,723,16,2024
Asian,Female,Not Hispanic,97,864,16,2024
NHOPI,Male,Not Hispanic,97,5,16,2024
NHOPI,Female,Not Hispanic,97,7,16,2024
TOM,Male,Not Hispanic,97,50,16,2024
TOM,Female,Not Hispanic,97,75,16,2024
White,Male,Hispanic,97,856,16,2024
White,Female,Hispanic,97,947,16,2024
Black,Male,Hispanic,97,26,16,2024
Black,Female,Hispanic,97,25,16,2024
AIAN,Male,Hispanic,97,41,16,2024
AIAN,Female,Hispanic,97,40,16,2024
Asian,Male,Hispanic,97,6,16,2024
Asian,Female,Hispanic,97,10,16,2024
NHOPI,Male,Hispanic,97,3,16,2024
NHOPI,Female,Hispanic,97,2,16,2024
TOM,Male,Hispanic,97,11,16,2024
TOM,Female,Hispanic,97,13,16,2024
White,Male,Not Hispanic,97,4934,17,2024
White,Female,Not Hispanic,97,6339,17,2024
Black,Male,Not Hispanic,97,177,17,2024
Black,Female,Not Hispanic,97,340,17,2024
AIAN,Male,Not Hispanic,97,5,17,2024
AIAN,Female,Not Hispanic,97,14,17,2024
Asian,Male,Not Hispanic,97,420,17,2024
Asian,Female,Not Hispanic,97,554,17,2024
NHOPI,Male,Not Hispanic,97,3,17,2024
NHOPI,Female,Not Hispanic,97,1,17,2024
TOM,Male,Not Hispanic,97,43,17,2024
TOM,Female,Not Hispanic,97,32,17,2024
White,Male,Hispanic,97,469,17,2024
White,Female,Hispanic,97,634,17,2024
Black,Male,Hispanic,97,13,17,2024
Black,Female,Hispanic,97,15,17,2024
AIAN,Male,Hispanic,97,18,17,2024
AIAN,Female,Hispanic,97,23,17,2024
Asian,Male,Hispanic,97,8,17,2024
Asian,Female,Hispanic,97,14,17,2024
TOM,Male,Hispanic,97,10,17,2024
TOM,Female,Hispanic,97,7,17,2024
White,Male,Not Hispanic,97,3573,18,2024
White,Female,Not Hispanic,97,6537,18,2024
Black,Male,Not Hispanic,97,144,18,2024
Black,Female,Not Hispanic,97,353,18,2024
AIAN,Male,Not Hispanic,97,7,18,2024
AIAN,Female,Not Hispanic,97,13,18,2024
Asian,Male,Not Hispanic,97,341,18,2024
Asian,Female,Not Hispanic,97,530,18,2024
TOM,Male,Not Hispanic,97,35,18,2024
TOM,Female,Not Hispanic,97,35,18,2024
White,Male,Hispanic,97,415,18,2024
White,Female,Hispanic,97,592,18,2024
Black,Male,Hispanic,97,21,18,2024
Black,Female,Hispanic,97,18,18,2024
AIAN,Male,Hispanic,97,21,18,2024
AIAN,Female,Hispanic,97,20,18,2024
Asian,Male,Hispanic,97,7,18,2024
Asian,Female,Hispanic,97,3,18,2024
NHOPI,Male,Hispanic,97,2,18,2024
NHOPI,Female,Hispanic,97,4,18,2024
TOM,Male,Hispanic,97,5,18,2024
TOM,Female,Hispanic,97,5,18,2024
White,Male,Not Hispanic,99,2107,1,2024
White,Female,Not Hispanic,99,2024,1,2024
Black,Male,Not Hispanic,99,82,1,2024
Black,Female,Not Hispanic,99,80,1,2024
AIAN,Male,Not Hispanic,99,6,1,2024
AIAN,Female,Not Hispanic,99,2,1,2024
Asian,Male,Not Hispanic,99,38,1,2024
Asian,Female,Not Hispanic,99,18,1,2024
TOM,Male,Not Hispanic,99,95,1,2024
TOM,Female,Not Hispanic,99,109,1,2024
White,Male,Hispanic,99,495,1,2024
White,Female,Hispanic,99,462,1,2024
Black,Male,Hispanic,99,17,1,2024
Black,Female,Hispanic,99,22,1,2024
AIAN,Male,Hispanic,99,13,1,2024
AIAN,Female,Hispanic,99,6,1,2024
Asian,Male,Hispanic,99,3,1,2024
Asian,Female,Hispanic,99,1,1,2024
TOM,Male,Hispanic,99,24,1,2024
TOM,Female,Hispanic,99,35,1,2024
White,Male,Not Hispanic,99,2421,2,2024
White,Female,Not Hispanic,99,2252,2,2024
Black,Male,Not Hispanic,99,67,2,2024
Black,Female,Not Hispanic,99,85,2,2024
AIAN,Male,Not Hispanic,99,4,2,2024
AIAN,Female,Not Hispanic,99,7,2,2024
Asian,Male,Not Hispanic,99,39,2,2024
Asian,Female,Not Hispanic,99,48,2,2024
NHOPI,Male,Not Hispanic,99,2,2,2024
NHOPI,Female,Not Hispanic,99,4,2,2024
TOM,Male,Not Hispanic,99,127,2,2024
TOM,Female,Not Hispanic,99,99,2,2024
White,Male,Hispanic,99,528,2,2024
White,Female,Hispanic,99,491,2,2024
Black,Male,Hispanic,99,13,2,2024
Black,Female,Hispanic,99,20,2,2024
AIAN,Male,Hispanic,99,12,2,2024
AIAN,Female,Hispanic,99,9,2,2024
Asian,Male,Hispanic,99,6,2,2024
Asian,Female,Hispanic,99,8,2,2024
TOM,Male,Hispanic,99,16,2,2024
TOM,Female,Hispanic,99,19,2,2024
White,Male,Not Hispanic,99,2455,3,2024
White,Female,Not Hispanic,99,2346,3,2024
Black,Male,Not Hispanic,99,89,3,2024
Black,Female,Not Hispanic,99,70,3,2024
AIAN,Male,Not Hispanic,99,7,3,2024
AIAN,Female,Not Hispanic,99,5,3,2024
Asian,Male,Not Hispanic,99,44,3,2024
Asian,Female,Not Hispanic,99,58,3,2024
NHOPI,Male,Not Hispanic,99,2,3,2024
NHOPI,Female,Not Hispanic,99,1,3,2024
TOM,Male,Not Hispanic,99,85,3,2024
TOM,Female,Not Hispanic,99,71,3,2024
White,Male,Hispanic,99,534,3,2024
White,Female,Hispanic,99,587,3,2024
Black,Male,Hispanic,99,12,3,2024
Black,Female,Hispanic,99,8,3,2024
AIAN,Male,Hispanic,99,7,3,2024
AIAN,Female,Hispanic,99,12,3,2024
Asian,Male,Hispanic,99,7,3,2024
Asian,Female,Hispanic,99,3,3,2024
NHOPI,Male,Hispanic,99,2,3,2024
NHOPI,Female,Hispanic,99,1,3,2024
TOM,Male,Hispanic,99,12,3,2024
TOM,Female,Hispanic,99,15,3,2024
White,Male,Not Hispanic,99,2441,4,2024
White,Female,Not Hispanic,99,2324,4,2024
Black,Male,Not Hispanic,99,140,4,2024
Black,Female,Not Hispanic,99,74,4,2024
AIAN,Male,Not Hispanic,99,7,4,2024
AIAN,Female,Not Hispanic,99,6,4,2024
Asian,Male,Not Hispanic,99,31,4,2024
Asian,Female,Not Hispanic,99,84,4,2024
TOM,Male,Not Hispanic,99,85,4,2024
TOM,Female,Not Hispanic,99,81,4,2024
White,Male,Hispanic,99,651,4,2024
White,Female,Hispanic,99,561,4,2024
Black,Male,Hispanic,99,13,4,2024
Black,Female,Hispanic,99,10,4,2024
AIAN,Male,Hispanic,99,8,4,2024
AIAN,Female,Hispanic,99,10,4,2024
Asian,Male,Hispanic,99,5,4,2024
Asian,Female,Hispanic,99,1,4,2024
NHOPI,Male,Hispanic,99,2,4,2024
NHOPI,Female,Hispanic,99,5,4,2024
TOM,Male,Hispanic,99,9,4,2024
TOM,Female,Hispanic,99,10,4,2024
White,Male,Not Hispanic,99,2384,5,2024
White,Female,Not Hispanic,99,2201,5,2024
Black,Male,Not Hispanic,99,295,5,2024
Black,Female,Not Hispanic,99,60,5,2024
AIAN,Male,Not Hispanic,99,10,5,2024
AIAN,Female,Not Hispanic,99,5,5,2024
Asian,Male,Not Hispanic,99,16,5,2024
Asian,Female,Not Hispanic,99,44,5,2024
TOM,Male,Not Hispanic,99,88,5,2024
TOM,Female,Not Hispanic,99,65,5,2024
White,Male,Hispanic,99,580,5,2024
White,Female,Hispanic,99,503,5,2024
Black,Male,Hispanic,99,17,5,2024
Black,Female,Hispanic,99,24,5,2024
AIAN,Male,Hispanic,99,12,5,2024
AIAN,Female,Hispanic,99,13,5,2024
Asian,Male,Hispanic,99,5,5,2024
NHOPI,Female,Hispanic,99,1,5,2024
TOM,Male,Hispanic,99,14,5,2024
TOM,Female,Hispanic,99,17,5,2024
White,Male,Not Hispanic,99,2522,6,2024
White,Female,Not Hispanic,99,2372,6,2024
Black,Male,Not Hispanic,99,276,6,2024
Black,Female,Not Hispanic,99,64,6,2024
AIAN,Male,Not Hispanic,99,10,6,2024
AIAN,Female,Not Hispanic,99,9,6,2024
Asian,Male,Not Hispanic,99,45,6,2024
Asian,Female,Not Hispanic,99,16,6,2024
TOM,Male,Not Hispanic,99,59,6,2024
TOM,Female,Not Hispanic,99,60,6,2024
White,Male,Hispanic,99,499,6,2024
White,Female,Hispanic,99,384,6,2024
Black,Male,Hispanic,99,18,6,2024
Black,Female,Hispanic,99,13,6,2024
AIAN,Male,Hispanic,99,7,6,2024
AIAN,Female,Hispanic,99,10,6,2024
Asian,Male,Hispanic,99,1,6,2024
Asian,Female,Hispanic,99,2,6,2024
NHOPI,Male,Hispanic,99,4,6,2024
NHOPI,Female,Hispanic,99,1,6,2024
TOM,Male,Hispanic,99,13,6,2024
TOM,Female,Hispanic,99,9,6,2024
White,Male,Not Hispanic,99,2657,7,2024
White,Female,Not Hispanic,99,2618,7,2024
Black,Male,Not Hispanic,99,288,7,2024
Black,Female,Not Hispanic,99,70,7,2024
AIAN,Male,Not Hispanic,99,5,7,2024
AIAN,Female,Not Hispanic,99,6,7,2024
Asian,Male,Not Hispanic,99,25,7,2024
Asian,Female,Not Hispanic,99,40,7,2024
TOM,Male,Not Hispanic,99,54,7,2024
TOM,Female,Not Hispanic,99,55,7,2024
White,Male,Hispanic,99,430,7,2024
White,Female,Hispanic,99,367,7,2024
Black,Male,Hispanic,99,14,7,2024
Black,Female,Hispanic,99,7,7,2024
AIAN,Male,Hispanic,99,10,7,2024
AIAN,Female,Hispanic,99,12,7,2024
Asian,Male,Hispanic,99,3,7,2024
Asian,Female,Hispanic,99,3,7,2024
NHOPI,Female,Hispanic,99,1,7,2024
TOM,Male,Hispanic,99,21,7,2024
TOM,Female,Hispanic,99,9,7,2024
White,Male,Not Hispanic,99,2675,8,2024
White,Female,Not Hispanic,99,2578,8,2024
Black,Male,Not Hispanic,99,204,8,2024
Black,Female,Not Hispanic,99,56,8,2024
AIAN,Male,Not Hispanic,99,3,8,2024
AIAN,Female,Not Hispanic,99,5,8,2024
Asian,Male,Not Hispanic,99,44,8,2024
Asian,Female,Not Hispanic,99,58,8,2024
NHOPI,Male,Not Hispanic,99,1,8,2024
NHOPI,Female,Not Hispanic,99,1,8,2024
TOM,Male,Not Hispanic,99,25,8,2024
TOM,Female,Not Hispanic,99,33,8,2024
White,Male,Hispanic,99,465,8,2024
White,Female,Hispanic,99,347,8,2024
Black,Male,Hispanic,99,12,8,2024
Black,Female,Hispanic,99,9,8,2024
AIAN,Male,Hispanic,99,16,8,2024
AIAN,Female,Hispanic,99,9,8,2024
Asian,Male,Hispanic,99,3,8,2024
Asian,Female,Hispanic,99,1,8,2024
TOM,Male,Hispanic,99,8,8,2024
TOM,Female,Hispanic,99,9,8,2024
White,Male,Not Hispanic,99,2868,9,2024
White,Female,Not Hispanic,99,2737,9,2024
Black,Male,Not Hispanic,99,184,9,2024
Black,Female,Not Hispanic,99,52,9,2024
AIAN,Male,Not Hispanic,99,4,9,2024
AIAN,Female,Not Hispanic,99,9,9,2024
Asian,Male,Not Hispanic,99,43,9,2024
Asian,Female,Not Hispanic,99,79,9,2024
NHOPI,Male,Not Hispanic,99,1,9,2024
TOM,Male,Not Hispanic,99,18,9,2024
TOM,Female,Not Hispanic,99,33,9,2024
White,Male,Hispanic,99,463,9,2024
White,Female,Hispanic,99,396,9,2024
Black,Male,Hispanic,99,13,9,2024
Black,Female,Hispanic,99,8,9,2024
AIAN,Male,Hispanic,99,7,9,2024
AIAN,Female,Hispanic,99,8,9,2024
Asian,Male,Hispanic,99,2,9,2024
NHOPI,Male,Hispanic,99,1,9,2024
TOM,Male,Hispanic,99,9,9,2024
TOM,Female,Hispanic,99,7,9,2024
White,Male,Not Hispanic,99,2601,10,2024
White,Female,Not Hispanic,99,2468,10,2024
Black,Male,Not Hispanic,99,188,10,2024
Black,Female,Not Hispanic,99,30,10,2024
AIAN,Male,Not Hispanic,99,5,10,2024
AIAN,Female,Not Hispanic,99,6,10,2024
Asian,Male,Not Hispanic,99,34,10,2024
Asian,Female,Not Hispanic,99,35,10,2024
NHOPI,Male,Not Hispanic,99,1,10,2024
TOM,Male,Not Hispanic,99,15,10,2024
TOM,Female,Not Hispanic,99,18,10,2024
White,Male,Hispanic,99,414,10,2024
White,Female,Hispanic,99,401,10,2024
Black,Male,Hispanic,99,7,10,2024
Black,Female,Hispanic,99,8,10,2024
AIAN,Male,Hispanic,99,4,10,2024
AIAN,Female,Hispanic,99,5,10,2024
Asian,Female,Hispanic,99,2,10,2024
NHOPI,Male,Hispanic,99,3,10,2024
NHOPI,Female,Hispanic,99,1,10,2024
TOM,Male,Hispanic,99,6,10,2024
TOM,Female,Hispanic,99,8,10,2024
White,Male,Not Hispanic,99,2740,11,2024
White,Female,Not Hispanic,99,2725,11,2024
Black,Male,Not Hispanic,99,95,11,2024
Black,Female,Not Hispanic,99,37,11,2024
AIAN,Male,Not Hispanic,99,6,11,2024
AIAN,Female,Not Hispanic,99,3,11,2024
Asian,Male,Not Hispanic,99,24,11,2024
Asian,Female,Not Hispanic,99,45,11,2024
NHOPI,Female,Not Hispanic,99,1,11,2024
TOM,Male,Not Hispanic,99,22,11,2024
TOM,Female,Not Hispanic,99,17,11,2024
White,Male,Hispanic,99,359,11,2024
White,Female,Hispanic,99,297,11,2024
Black,Male,Hispanic,99,9,11,2024
Black,Female,Hispanic,99,6,11,2024
AIAN,Male,Hispanic,99,5,11,2024
AIAN,Female,Hispanic,99,4,11,2024
Asian,Male,Hispanic,99,2,11,2024
Asian,Female,Hispanic,99,2,11,2024
NHOPI,Female,Hispanic,99,1,11,2024
TOM,Male,Hispanic,99,5,11,2024
TOM,Female,Hispanic,99,7,11,2024
White,Male,Not Hispanic,99,3104,12,2024
White,Female,Not Hispanic,99,3094,12,2024
Black,Male,Not Hispanic,99,94,12,2024
Black,Female,Not Hispanic,99,32,12,2024
AIAN,Male,Not Hispanic,99,8,12,2024
AIAN,Female,Not Hispanic,99,13,12,2024
Asian,Male,Not Hispanic,99,36,12,2024
Asian,Female,Not Hispanic,99,44,12,2024
NHOPI,Male,Not Hispanic,99,1,12,2024
TOM,Male,Not Hispanic,99,20,12,2024
TOM,Female,Not Hispanic,99,23,12,2024
White,Male,Hispanic,99,271,12,2024
White,Female,Hispanic,99,244,12,2024
Black,Male,Hispanic,99,5,12,2024
